book_id,book_series_number,book_title,book_author,book_year,sentence_page,sentence_id,sentence_number,sentence_text,sentence_sentiment_score,sentence_lda
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9095,1090,"There was a marked improvement in the later assignments, Proceeding from the results of such more difficult technically, bearing witness to research, the a discipline not imposed but self- scientist is able to foresee alterations attained.",0.086,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9096,1091,"and improvements in the working materials, and to give these changes a desired Among the tactile charts turned in, there was none that did not display an originol direction, to meet given requirements of strength, rust-resistance, idea.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9097,1092,"This was not the result temperature, and of long preliminary instruction.",-0.05,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9098,1093,"The work was all done other characteristics, assuring after the first few the realization hours of discussion.",-0.025,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9099,1094,"of many projects hitherto considered Since tactile values are registered purely subjectively, it appeared desirable to impossible.",0.016,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9100,1095,"We rejoice today in a whole series of synthetic materials: plastics, for record individual reactions in âtouch diagrams.",0.1,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9101,1096,"** These could be referred to again example, with their flawless, smooth, but still variable surfaces, with later on, thus checking their any changes that might have occurred in the perceptions.",0.467,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9102,1097,"The results a, b. Charles of experiments 2, Niedringhaus and guaran- tees, not to speak (New Bauhous, of advertisements, Tactile values, arranged purposely, can produce a new type of expression, just as 1938).",0.136,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9103,1098,"must be accepted with reservations, since industrial For mixing six different odors six production is often not directed colors or tones no longer represent single color or tone effects when placed in along the mutual lines of actual needs, but for quick profits.",0.065,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9104,1099,"They are transposed into a meaningful structure, into an organism, which the smell into the opening for the nose.",0.5,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9105,1100,"radiates force, and which has the power of releasing a certain mood, or even a new As all types of sensory sensolions ploy an important part in our experiences the feeling of life.",0.25,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9106,1101,Its greatest odvontoge wos that it blended different odors in exactly given doses.,0.417,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9107,1102,"Drug stores might use such a device for offering sample perfume smells; so might tea and coffee How neglected tactile houses, wineries, our education is was again demonstrated to me recently etc.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9108,1103,"in a striking way in a conversation with the director of a training school of nurses, who spoke of the difficulties she had encountered in teaching massage.",0.5,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9109,1104,What I told her of the tactile exercises gave her the idea of introducing something similar Terminology.,0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9110,1105,"The terminology into her own work, with the hope of helping her pupils to acquire for the different greater refine- aspects of materials has not as yet ment of touch sensation.",0.367,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9111,1106,"In general, four terms are used: structure texture F. T. Marinetti, the leader of the futurists, in published 1921 a manifesto on ""tactilism.""",0.05,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9112,1107,"surface aspect (or surface treatment) He was a passionate advocate of a new kind of art, to be based on tactile sensations massing (mass arrangement) alone, and proposed tactile ribbons, carpets, beds, rooms, stage-settings, etc.",0.229,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9113,1108,"These designations are rather arbitrary, and are often interchanged in common use.",-0.2,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9114,1109,"In the Institute, the concern with tactile values served to arouse and enrich the desire Structure.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9115,1110,"The unalterable for tactile sensation and emotional expression, and did not have the aim of teaching manner in which the material is built up constitutes its structure.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9116,1111,"Each material has a new kind of ""art.â This does not exclude, however, the possibility its own structure: of works of art in metals, it is crystalline; in paper, fibrous.",0.445,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9117,1112,resulting from the deepening of experience and from the inspiration gained (especially 3.,0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9118,1113,"They reveal, in this In the exercises of the different sensory training there was marked difference a oge of haste and superficiality, the marvel of the smallest units of construction: our in the behavior of the different races.",0.033,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,13,9119,1114,This difference was olso evident in the touch substitute for the longer period of time that primitive man could devote to exercises with blindfolded eyes.,0.25,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9120,1115,"render a service in this such as telepathy, may ness, proceeds through a functional capacity for grasping space.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9121,1116,"As in every other field, one has to accumulate much experience before a real perceives space: Man appreciation of the essential content, articulated space, can be enjoyed.",0.155,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9122,1117,"Unfortunately columns, bodies; sticks, rods, wiring; sight in such things as the sense of 1 .",-0.25,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9123,1118,"is Most people still look for stylistic characteristics, perspectives; objects; wide another; interpenetrating and cutting one surfaces meeting such as: Doric pillars, Corinthian capitals, Romanesque arches, Gothic rose-windows, etc.",-0.05,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9124,1119,"36, 37, transparency; reflection; light, shadow; relationships of mass, These are, of course, certain types of spatial construction, but they do not present 40, 44).",0.205,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9125,1120,"acoustical phenomena; sense of hearing by 2. through the It is this traditional education which is responsible for the fact that the ""educatedâ man cannot really evaluate stairwa architectural work as an expression of space articu- windings (spiral circles, curves, sense of equilibrium by 3. through the lation.",0.133,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9126,1121,"The actual felt quality of spatial creation, the equilibrium of taut forces held in (Figs.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9127,1122,"balance, the fluctuating interpenetration of space energies, escapes his perception.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9128,1123,"(horizontal directions in space different means of movement by 4. through the A symptom of our time is that this lack of discrimination is also common in architects, jumps, etc.",-0.15,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9129,1124,"It happens that many ""modernisticâ architects take from revolutionary architecture only stylistic characteristics, as, for instance, a misunderstood ""cubistâ exterior.",0.25,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9130,1125,"Their point of departure is the arrangement of a series of rooms, a kind of practical solution, / 7 but never really architecture in the sense of articulated space relations, to be expe- rienced as such.",0.167,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9131,1126,"Every architectureâ and all its functional parts, as well as its spatial / articulation â must be conceived as a whole.",0.2,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9132,1127,"Without this, a binTding becomes a piecing together of hollow bodies, which may be technically feasible, but which can never bring the exhilarating experience of articulated space.",0.2,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9133,1128,"If the elements necessary to a building fulfill their function volume are scat- If the side walls of a they become part of a space reality, transcended into spatial a experience.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9134,1129,"The space directions, spatial re- tered in different reality in such a case is nothing less than the most efficient co-operation between the lationships originate.",0.083,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9135,1130,"There eliminated from ""facade"" is already The conception of the functional use.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9136,1131,"adapted to some significant role, building which has not been but it does not prescribe the manner of space creation.",0.375,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9137,1132,"Only when place left in the is no continued by advertising signs) is (balconies, electrical exploitation of the front The the â facilities for different functions for traffic, moving about and visual factors, stations).",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9138,1133,"airplane landing the roof (roof gardens, that of acoustics, light, and equilibrium â are conceived in a constant balance of their spatial relations, can we speak of architecture as a spatial creation.",0.2,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9139,1134,"In planning a building the most problems varied come up: social, economic, technological, hygienic.",0.244,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9140,1135,It is probable that upon their correct solution the fate of our generation and the next depends.,0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9141,1136,"* But attending to social, economic, and hygienic problems does not absolve the archi- tect from the responsibility of further effort and thought.",0.078,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9142,1137,"To be sure, a great step in advance has been taken, if, along with the financial and technical considerations, the problems of structure and social economy, technique and efficiency, are seriously examined.",0.167,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9143,1138,"But the real architectonic conception, beyond the fusion of all purposeful functions, is usually not discussed, namely, space creation, perhaps because its con- tent is accessible to few people.",0.125,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9144,1139,"Le requirements, man must have the opportunity to experience space in architecture.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9145,1140,"For and network of strips, wires of ""cosmic space by a ""section of space"" is cut out A example, a dwelling should not be a retreat from space, but a life in space.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9146,1141,"as if space were a glass, just ing should be decided upon, not only on the basis of price and the time it takes to outer space.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9147,1142,"nineties ore the precursors liners built since the The ocean complete stability with the content and attaining maximum space The necessity of â¢ Adolf Behne selected as the motto of his popular ond human book, Neues Wohnenâ Neues Bouen solutions similar to those shipbuilding engineer to weight forced the smallest possible (Verlag Hesse & Becker, Leipzig), the gruesome saying of Heinrich Zille, ""One con kill a human being achieves.",-0.075,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,30,9148,1143,"the modern architect with a dwelling just os surely os with on axe.""",0.35,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,221,9149,1144,"13 4 ostansicht eines doppelhauses 12 4 wohnungen der 13 5 ostansicht eines doppelhauses 12 5 bauhausmeister erdgeschoÃgrundriÃ eines doppelhauses 13 6 12 6 obergeschoÃgrundri Ã eines doppelhauses 13 7 12 7 13 8 Sitzplatz vor dem eÃzimmer der doppelhÃ¤user 12 8 13 9 garten- (sÃ¼d-) ansieht eines doppelhauses 12 9 14 0 atelier in einem doppelhaus 13 0 atelierstahlfenster eines doppelhauses 14 1 13 1 Wohnzimme r eines doppelhauses 14 2 13 2 14 3 blick aus einem fenster des doppelhauses 13 3 14 4 Wohnzimme r eines doppelhauses 13 4 14 5 13 5 Wohnzimme r eines doppelhauses 14 6 13 6 eÃzimmer in einem doppelhaus 14 7 13 7 geschirrschrank im doppelhaus 14 8 13 8 schlafzimmereck e in einem doppelhaus 13 9 schlafzimmerfenste r eines doppelhauses 14 9 15 0 14 0 badezimmer eines doppelhauses 15 1 14 1 speiseschrank im doppelhaus 14 2 Siedlung 15 9 erster bauabschnitt 1926 aus der Vogelschau 16 0 14 3 dessau-tÃ¶rten gesamtlageplan fÃ¼r die baujahre 1926, 1927, 1928 14 4 konstruktionsschem a baujahr 1926 16 1 16 3 14 5 ansieht vom dach des konsumgebÃ¤udes 14 6 16 4 grundriÃ des Obergeschosses vom typ des baujahres 1926 14 7 16 4 grundriÃ des erdgeschosses vom typ des baujahres 1926 14 8 modeli des konstruktionsschemas 1926 16 5 14 9 schnitt vom typ des baujahres 1926 1 65 15 0 keller- und fundamentgrundriÃ des typs 1927 16 6 15 1 16 7 erdgeschoÃgrundriÃ des typs 1927 15 2 16 7 obergeschoÃgrundriÃ des typs 1927 15 3 16 8 keller- und erdgeschoÃgrundriÃ des typs 1928 15 4 erd- und obergeschoÃgrundriÃ des typs 1928 16 9 15 5 plan fÃ¼r die rationelle einrichtung der baustelle baujahr 1926 17 0 15 6 17 1 organisierte baustelle baujahr 1926 15 7 17 2 Zeitplan fÃ¼r die rohbauten des baujahres 1926 15 8 turmdrehkra n 17 3 15 9 17 4 turmdrehkra n 16 0 17 5 turmdrehkra n 16 1 17 6 turmdrehkra n 16 2 bausystem des typs 1927 17 7 16 3 17 8 bausystem des typs 1927 16 4 17 9 ausmauern der fÃ¼llwÃ¤nde 16 5 versetzen der fensterbÃ¤nke 18 0 16 6 18 1 einhÃ¤ngen der stahIfenster- und StahltÃ¼rrahmen 220",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,48,9150,1145,"Other Books and Prints published by Wittenborn, Schultz, Inc Andre Masson: Mythology of Being.",-0.125,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,48,9151,1146,The Documents of Modern Director: Rol>ert Motherwell Art Guillaume Apollinaire: The Cubist Painters.,0.2,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9152,1147,"The production ofnew forms may be founded on: color, countless fine gradations should In a teaching of the psychophysical effecrs of 1 relations of measurements (the golden section, and other proportions) meaning if their shape or position be elaborated, and even these would change their position (measurable in angles) great that every were changed.",0.278,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9153,1148,"The number of cases presented by practice is so example movement (speed, direction, push, intersection, telescoping, interlocking, to lead to in the subtlest nuances of language, if it is not false must be expressed penetration, interpenetration) the other combinations.",0.038,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9154,1149,"Furthermore, in the course of time very results, in regard to An effect is often dulled by repetition; what elements may change their meaning.",0.2,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9155,1150,the different 2. aspects of materials may in the next be worn out.,0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9156,1151,"And even elicited a keen reaction in one period, our structure may itself alter.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9157,1152,"predisposition toward certain reactions to given phenomena Thus texture colors, as contain we can understand that the effect of the richer combinations of surface treatment for example, cannot really be grasped by logical and habitual asso.",0.221,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9158,1153,"in a picture, massing - perceive such effects for the most part independe ciations processed verbally.",0.25,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9159,1154,"We If this interpretation is accept of intellectual processes, more or less unconsciously.",0.211,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9160,1155,3. light (color; visual illusion; reflection; mirroring).,0.2,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9161,1156,only where the psychophysi it must be evident that exact formulations are possible â consideration effect of single element m a certain shape and position is under the The relationship of forms may become effective as: combined not even there with certainty.,0.178,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9162,1157,As soon as these single elements are with and 1. contrasts the possibility of exact description of their effect ceases.,0.089,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9163,1158,"The elements may one another, 2. deviations to known arrangement, and still there will result, independent be employed according a 3. variations of any conscious control, another structure.",0.05,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9164,1159,"a) shifting, dislocation totality of an expression comes In spite of this, and without trying to say that the b) repetition in series i and their combinations expression from mere addition of its parts, a familiarity with the basic elements of may c) turning assistance.",-0.25,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9165,1160,These elements may be welded into a synthesis if an be of valuable \ mirroring d) gives an impetus for it.,0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9166,1161,"This does not, to be sure, estab- organic desire for expression â least the elementary principles of pro- lish a system of harmony but it teaches at â The difficulty of application.",0.167,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9167,1162,The difficulty of applying these elements lies as organize all the utilizable ducing quality.,0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9168,1163,The scope of such a study is to survey and already â from static to kinetic.,0.25,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9169,1164,"This study of the basic elements may then play the role of a well- of the Harmony, in classical terminology, means tranquility, the crystallized position of tools or of a dictionary, but it cannot give security to the creative stocked chest , a elements.",0.167,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9170,1165,"The new kinetic form of creative work implies a steady flux, sometimes work itself.",0.268,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9171,1166,"rapid change, a constant shifting of the position of the elements.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9172,1167,"Geometric rigidity the choice of elements at his disposal, At times it is sufficient to show a man rich comes to an end.",0.375,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9173,1168,own desire for and his inner assurance will lead him to select in accordance with his influenced It is significant that even the static constructions of our day are already to expression.,0.369,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9174,1169,"The building of organic relations to effective unity must then be left by these tendencies, derived from the new kinetic reality which began with the motion own powers; the way of using the elements can be directed only by socio-biologi- his overthrown the validity of some age-old observations, e.g., the picture.",0.267,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9175,1170,"weight, which become negligible by the introduction decisive importance of size and of attempt.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9176,1171,We may outline a framework of a systematization of the elements An of motion.,0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9177,1172,"outline itself is an abstract, which may be worked out concretely artistic creation.",0.333,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9178,1173,"of knowledge, an assistance in en- Such a survey offers at first only a deepening may become also a hancement of the cultivation of vision and other senses.",0.045,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9179,1174,"But it been so creative work, which must, however, acquire its meaning, as has stimulus to â from within, from the biological.",0.5,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9180,1175,often stated in this book Outline of a general system of elements.,0.05,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,28,9181,1176,"of systematization of elements is based upon the relations A general known, such as I. forms already geometrical forms; mathematical and biotechnical forms; II.",0.017,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,34,9182,1177,"The teaching of a dis- torted history of art, rooted in dogmatic definitions of what ought to constitute art, often prevents him from approaching new modes of expression.",0.068,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,34,9183,1178,"Anything which he finds difficult to understand makes him impatient and angry, sometimes even hostile.",-0.4,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,34,9184,1179,The observer s emotional and intellectual interest can be stimulated so that he approaches the subject with a more positive attitude.,0.172,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,34,9185,1180,"He can be shown â that without special preparation only minority a can follow new trends mainly because the professional artist, through daily work with his material, acquires a superior understanding of his means, and is led to newer and newer formulations that supersede old standards.",0.195,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,34,9186,1181,"These findings are the result of an organic process, a growth in knowledge, experience, and intuition.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,34,9187,1182,"But the new formal solutions can act as catalysts for the few who, because of an inclination similar to that of the artist, react positively.",0.041,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,34,9188,1183,"Then, slowly and almost unnoticed, as if by a process of osmosis, the work of the new artist diffuses and penetrates through every phase of life.",-0.121,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,34,9189,1184,In from thirty to fifty years the process reaches a saturation point.,0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,34,9190,1185,The new form expression of has become part of civilization and the cycle will be renewed.,0.136,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,34,9191,1186,"Though it is doubtful whether art can ever be fully âexplained/* it may be helpful to the reader to retrace my own development, and to show how my work in abstract art grew out of a gradual grasp of means and interrelations.",-0.1,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,34,9192,1187,"Intimidated by the apparent chaos of contemporary painting, then represented by the fauves, cubists, expression- ists, and futurists, I turned to âsolidâ values, the to renaissance painters.",0.108,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,34,9193,1188,not Was I prepared by novelists and biographers to appreciate their monumentality?,0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,34,9194,1189,"Raphael s worldly madonnas, the heavenly smile of the Gioconda and her fine hands, the weighty dignity of Michelangeloâ these were already interpreted by writers.",0.358,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,34,9195,1190,"We ordinarily like things which we understand, and we usually look for those things which we know by heart.",-0.25,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,34,9196,1191,"It did not occur to me that beyond the with highlights (Plastic shaped by hand, illustration of a mythological and religious story, pictures must have other 1942 qualities^My ).",-0.062,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,34,9197,1192,My approach was more that of âhearingâ the pic- tureâs literary significance than of seeing form and visual elements.,0.2,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,34,9198,1193,I was conscious neither of these fundamentals nor of the technique of execution.,0.1,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9199,1194,in the years Vision was written English edition: The New To Foreword to the third reach this objective one of the problems of Bauhaus education is to keep alive in edition was Though the last country in 1930 and 1938.,0.039,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9200,1195,"1925-28, and published in this grown-ups the child s sincerity of emotion, his truth of observation, his fantasy and his a new because I was planning for further printings quickly exhausted, I did not press creativeness.",-0.088,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9201,1196,That is why the Bauhaus does not employ a rigid teaching system.,0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9202,1197,"My tasks, on the results of my work in which I intended to report and students book in in close collaboration are bound to find new ways of handling materials, the my time to Design, Chicago, have taken up director of the Institute of tools, and however, as machines for their designs.",0.136,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9203,1198,The characteristic pioneer spirit which we find requests for a publish my new book.,0.035,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9204,1199,The not as yet been able to unimpaired extent that I have in our American students admirably serves this task.,0.25,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9205,1200,"In view of the new therefore publishers and I have visionâ steadily increased, the culture reprint of âthe new which now constitutes our background and of the fact that two decades have âAbstract of an Artist.""",0.146,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9206,1201,"supplementing it with the elapsed decided on this new edition since the foundation of the first Bauhaus, the program of the school in America has been slightly altered.",0.073,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9207,1202,"In the new Institute as well as in the old, however, the pre- taker published, great changes have new vision"" was last â¢ Since 1938, when âthe liminary course is considered as a fundamental part of the training.",0.235,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9208,1203,"Here the student an< the Bauhaus education Chicago, which continued place.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9209,1204,"The Institute of Design, tests his abilities, and experiences his first contact with the kind of work in which he b) has proved its vitality six years old.",0.317,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9210,1205,"It to the American scene, is now will later adapted it specialize.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9211,1206,"Here the tendencies of his aesthetic orientation and his creative as well as to evening regular day classes large number of students to its abilities attracting a for practical work are directed, and a path is cleared through the bewildering important positions its graduates to summer sessions, and by sending classes and the multitude of art ""isms.â Intensive and repeated pre-occupation with the elements of city of Chicago industrial leaders of the composed of civic and Its Board of Trustees is creation heightens his discrimination between dilettantish and superficial design on one commerce.",0.279,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9212,1207,"Chicago firms in industry and and its classes serve the great side, and functional organic design on the other.",0.338,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9213,1208,"It is the practical exercise, and the grow Institute is constantly educational approach of the The interest in the creative pleasure in sensory experiences which lead him to a security of feeling, and later to country.",0.25,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9214,1209,Intereste< visitors from all over the This is attested by a steady flow of the ing.,0.167,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9215,1210,"creation of objects which will satisfy human needs that are spiritual as well as its exhibitions anc to the school to see professionals and industrialists come laymen, utilitarian.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9216,1211,"to study the efforts This book contains an abstract of the work in our preliminary course, which naturally too distan I hope that in a not that of other responsible citizens With their help and develops from day to day in practice.",0.058,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9217,1212,"There the future we shall be able to build a The work of the Bauhaus would be too limited if this preliminary course served only education that strives t< crystallizing a new creative realized with greater clarity, Bauhaus students; they, because of constant contact with instructors, and with practical offer to youth.",0.196,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9218,1213,"integrate the best that mankind can workshop experience, are least in need of its record in book form.",0.35,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9219,1214,"â More important one might say the essential conditionâ for the success of the Bauhaus idea is the edu- hitherto published, en the brief essay, never â¢ As an appendix, this edition contains cation of our contemporaries outside the Institute.",0.2,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9220,1215,"It is the public which must come to thoughts anc attempt to picture the feelings, of an Artist.""",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9221,1216,"It is an titled âAbstract understand and to aid in furthering the work of designers, if their creativeness is to Chicago, 194S been based.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9222,1217,L.M.-N. my artistic development has efforts upon which yield the best results for the community.,0.667,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9223,1218,To prepare this understanding is the main task of The New Vision.,0.152,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9224,1219,"It is my hope that it will stimulate those who are interested in art, research, design, and education.",0.25,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9225,1220,"A brief account of the Bauhaus may be found in the âHandbuch der Arbeitswissen- written to inforr schaft,"" New Vision was edited by Dr. Fritz the second English edition: The Giese (Marhold Foreword to Verlagsbuchhandlung, Halle-S.) under the merging o heading Bauhaus education: the Bauhaus Work.",0.034,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9226,1221,"the basic element of the In the Bauhaus book laymen and artists about âStaatliches Bauhaus in Weimar 1919-1923,"" Walter Gropius discussed thoroughly theory and practice in design.",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9227,1222,"Finally his book ""The serve only a small New Architecture its experimental state this school could and the Bauhaus,"" published In by the Museum It was mainl] of Modern Art, on incidental information.",0.031,
